Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:01036005


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
1036005;1;01/09/2016;1;16,0;47,4;4;13;1;1;1;;0;0,2;0,9;1,7;16,0;5,5;3,7;4,4;0,4;0,0;5,2;1,4;3,0;0,2;4,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036005;1;01/08/2016;1;10,0;43,5;20;16;1;1;1;;0;0,0;1,1;3,1;0,2;1,3;3,5;1,5;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;10,0;0,5;0,0;0,0;7,0;0,7;3,4;4,3;1,9;1,4;0,0;2,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/07/2016;1;22,6;88,6;11;22;1;1;1;;0;0,9;7,1;11,4;2,7;6,1;1,8;0,0;0,0;0,0;0,5;22,6;8,9;2,0;2,6;2,8;0,2;0,0;0,0;1,3;0,0;0,0;2,0;3,1;0,0;0,0;0,2;0,8;0,4;5,0;2,7;3,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/06/2016;1;27,4;73,5;26;19;1;1;1;;0;0,0;0,0;1,1;0,0;0,2;0,0;0,1;0,0;0,0;0,0;0,5;0,0;0,0;0,0;4,3;0,0;4,5;1,1;4,6;1,9;0,2;1,3;2,0;7,0;3,1;27,4;2,2;6,9;3,0;2,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036005;1;01/05/2016;1;19,2;117,4;23;19;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;2,8;1,3;1,1;12,0;6,2;3,2;0,0;0,0;0,0;0,0;14,5;0,9;0,0;0,0;0,1;1,3;0,0;19,2;1,8;6,6;2,6;0,4;10,0;18,3;15,0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/04/2016;1;28,7;102,2;5;17;1;1;1;;0;1,4;0,1;15,0;0,0;28,7;14,7;1,8;0,0;0,0;0,0;0,0;0,7;1,7;3,7;0,0;9,1;5,1;2,0;0,5;0,0;0,6;0,0;1,5;0,0;14,9;0,7;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036005;1;01/03/2016;1;14,0;40,1;30;16;1;1;1;;0;0,0;0,1;0,5;1,9;0,1;1,5;0,0;0,1;0,0;0,2;0,0;0,0;0,0;4,1;3,4;0,0;0,0;0,1;0,0;1,1;0,0;1,5;0,0;0,0;0,0;0,0;3,9;5,3;2,3;14,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/02/2016;1;27,3;58,8;20;8;1;1;1;;0;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,5;0,0;0,8;23,1;27,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;2,5;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
1036005;1;01/01/2016;1;38,4;96,3;18;12;1;1;1;;0;0,0;0,0;0,0;0,0;0,1;0,0;0,9;2,0;1,0;19,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,4;13,5;0,0;0,0;6,8;6,1;0,7;0,0;0,0;0,0;0,0;0,0;5,6;2,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/12/2015;1;7,9;24,2;19;9;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;2,4;7,9;0,0;0,7;0,0;2,6;0,0;1,0;5,7;2,0;0,0;0,0;0,0;1,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
